0.003154159	0.003137991	0.001365654	0.001930327	0.001818178	0.002973645	0.002203505	0.002515841	0.002243925	0.001393084	0.002023037	0.002811869	0.001609953	0.002314486	0.001706636	0.002433972	0.001623458	0.002090794	0.001615467	0.001868972	0.001699533	0.002896121	0.001788178	0.002593925	0.00128743	0.001996729	0.001496636	0.001938879	0.001898318	0.002373692	0.002158178	0.001491262	0.001090841	0.001690421	0.001002103	0.002070047	0.002029953	0.001642477	0.001509533	0.00143028	0.001416495	0.001441729	0.001406262	0.001466869	0.001319206	0.001644766	0.001536682	0.002359112	0.002135561	0.003432991	0.003750467	0.003110514	0.003295561	0.003383692	0.002390093	0.002240467	0.00159486	0.001541589	0.001872804	0.002626729	0.002265701	0.002576636	0.002298505	0.001160748	0.002916168	0.002778738	0.002375421	0.002703178	0.002606308	0.002958224	0.00319972	0.002312009	0.002391028	0.002418131	0.001594673	0.00190972	0.001675187	0.00109715	0.001856449	0.002624346	0.001503178	0.003340047	0.00268757	0.00279215	0.001671355	0.001527009	0.001208178	0.002356916	0.002708551	0.00143257	0.003560888	0.003154206	0.003365234	0.003286449	0.003384673	0.002996542	0.001429346	0.001941449	0.00198028	0.002079393	0.002842243	0.002272103	0.003025935	0.002754439	0.00294028	0.002803458	0.004144766	0.003039065	0.003035794	0.003242523	0.002938598	0.002013505	0.001341822	0.002226308	0.001399299	0.001581449	0.003104299	0.001778364	0.001889159	0.001578131	0.002364766	0.001785888	0.002176495	0.002247196	0.001091495	0.002604439	0.00281285	0.002739813	0.002803551	0.002990748	0.002367617	0.003390514	0.001891963	0.003316869	0.002719252	0.00364257	0.003114533	0.002673458	0.00334986	0.003951308	0.003525654	0.003233131	0.00139729	0.001619673	0.001545981	0.002799907	0.001514766	0.002565981	0.00312757	0.001763598	0.002864159	0.001454393	0.001356682	0.001626589	0.001629112	0.001716449	0.001557757	0.001368318	0.000875701	0.001104533	0.001491589	0.001059766	0.003593738	0.003735234	0.003797243	0.003280421	0.002926402	0.00333771	0.00306743	0.003005467	0.003185	0.003796075
0.19359	0.15693	0.00277	0	0.00924	0.02242	0.01025	0.0206	0	0.05239	0.00749	0.07635	0.01494	0.01782	0.00562	0.01193	0.0136	0.01535	0.0136	0.00592	0.00599	0.13636	0.02287	0.08729	0.01044	0.02188	0.00628	0.0074	0.03239	0.07143	0.00556	0.00481	0.0192	0.0152	0.0141	0.05027	0.08496	0.07068	0.04356	0.04212	0.02879	0.05039	0.06264	0.04306	0.02473	0.06047	0.05585	0.24038	0.2113	0.07296	0.007	0.14378	0.08264	0.07771	0.02367	0.041	0.01081	0.01802	0.06637	0.20993	0.08302	0.01259	0.04611	0	0.13902	0.09191	0.09129	0.09091	0.13706	0.16418	0.30435	0.18617	0.23313	0.01694	0.07325	0.07543	0.04101	0.01907	0.00725	0.05911	0.01297	0.00983	0.05845	0.0664	0.03462	0.06682	0.0013	0.1018	0.10625	0.00544	0.00152	0.13333	0.09326	0.22571	0.33268	0.12401	0.00344	0.10386	0.02964	0.08566	0.12066	0.01764	0	0.00639	0	0.00392	0.00072	0.24211	0.22818	0.2595	0.1875	0.09024	0.01423	0.05904	0.02421	0.0617	0.09817	0.00268	0.0565	0.04442	0	0	0.00737	0.00137	0.01646	0.18033	0.2227	0.21287	0.00381	0.02562	0.00488	0.01276	0.11741	0.161	0.14673	0.02191	0.06396	0.03948	0.05074	0	0.00712	0.00545	0	0.01909	0.02488	0.01812	0.0069	0.01044	0.02356	0.03685	0.14194	0.03749	0.03852	0.00268	0.00911	0	0.04167	0.04143	0.01276	0.0163	0.02746	0.00231	0.00119	0.08873	0.0384	0.00146	0.0122	0.04622	0.04606	0.03487	0.03889	0.02284
0	0	0	0	0	0.00097	0	0	0	0	0	0.00114	0	0	0	0.00199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00364	0	0	0	0	0	0	0	0	0	0.00061	0	0.00134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.003154159	0.003137991	0.001365654	0.001930327	0.001818178	0.002973645	0.002203505	0.002515841	0.002243925	0.001393084	0.002023037	0.002811869	0.001609953	0.002314486	0.001706636	0.002433972	0.001623458	0.002090794	0.001615467	0.001868972	0.001699533	0.002896121	0.001788178	0.002593925	0.00128743	0.001996729	0.001496636	0.001938879	0.001898318	0.002373692	0.002158178	0.001491262	0.001090841	0.001690421	0.001002103	0.002070047	0.002029953	0.001642477	0.001509533	0.00143028	0.001416495	0.001441729	0.001406262	0.001466869	0.001319206	0.001644766	0.001536682	0.002359112	0.002135561	0.003432991	0.003750467	0.003110514	0.003295561	0.003383692	0.002390093	0.002240467	0.00159486	0.001541589	0.001872804	0.002626729	0.002265701	0.002576636	0.002298505	0.001160748	0.002916168	0.002778738	0.002375421	0.002703178	0.002606308	0.002958224	0.00319972	0.002312009	0.002391028	0.002418131	0.001594673	0.00190972	0.001675187	0.00109715	0.001856449	0.002624346	0.001503178	0.003340047	0.00268757	0.00279215	0.001671355	0.001527009	0.001208178	0.002356916	0.002708551	0.00143257	0.003560888	0.003154206	0.003365234	0.003286449	0.003384673	0.002996542	0.001429346	0.001941449	0.00198028	0.002079393	0.002842243	0.002272103	0.003025935	0.002754439	0.00294028	0.002803458	0.004144766	0.003039065	0.003035794	0.003242523	0.002938598	0.002013505	0.001341822	0.002226308	0.001399299	0.001581449	0.003104299	0.001778364	0.001889159	0.001578131	0.002364766	0.001785888	0.002176495	0.002247196	0.001091495	0.002604439	0.00281285	0.002739813	0.002803551	0.002990748	0.002367617	0.003390514	0.001891963	0.003316869	0.002719252	0.00364257	0.003114533	0.002673458	0.00334986	0.003951308	0.003525654	0.003233131	0.00139729	0.001619673	0.001545981	0.002799907	0.001514766	0.002565981	0.00312757	0.001763598	0.002864159	0.001454393	0.001356682	0.001626589	0.001629112	0.001716449	0.001557757	0.001368318	0.000875701	0.001104533	0.001491589	0.001059766	0.003593738	0.003735234	0.003797243	0.003280421	0.002926402	0.00333771	0.00306743	0.003005467	0.003185	0.003796075
0.003154159	0.003137991	0.001365654	0.001930327	0.001818178	0.002973645	0.002203505	0.002515841	0.002243925	0.001393084	0.002023037	0.002811869	0.001609953	0.002314486	0.001706636	0.002433972	0.001623458	0.002090794	0.001615467	0.001868972	0.001699533	0.002896121	0.001788178	0.002593925	0.00128743	0.001996729	0.001496636	0.001938879	0.001898318	0.002373692	0.002158178	0.001491262	0.001090841	0.001690421	0.001002103	0.002070047	0.002029953	0.001642477	0.001509533	0.00143028	0.001416495	0.001441729	0.001406262	0.001466869	0.001319206	0.001644766	0.001536682	0.002359112	0.002135561	0.003432991	0.003750467	0.003110514	0.003295561	0.003383692	0.002390093	0.002240467	0.00159486	0.001541589	0.001872804	0.002626729	0.002265701	0.002576636	0.002298505	0.001160748	0.002916168	0.002778738	0.002375421	0.002703178	0.002606308	0.002958224	0.00319972	0.002312009	0.002391028	0.002418131	0.001594673	0.00190972	0.001675187	0.00109715	0.001856449	0.002624346	0.001503178	0.003340047	0.00268757	0.00279215	0.001671355	0.001527009	0.001208178	0.002356916	0.002708551	0.00143257	0.003560888	0.003154206	0.003365234	0.003286449	0.003384673	0.002996542	0.001429346	0.001941449	0.00198028	0.002079393	0.002842243	0.002272103	0.003025935	0.002754439	0.00294028	0.002803458	0.004144766	0.003039065	0.003035794	0.003242523	0.002938598	0.002013505	0.001341822	0.002226308	0.001399299	0.001581449	0.003104299	0.001778364	0.001889159	0.001578131	0.002364766	0.001785888	0.002176495	0.002247196	0.001091495	0.002604439	0.00281285	0.002739813	0.002803551	0.002990748	0.002367617	0.003390514	0.001891963	0.003316869	0.002719252	0.00364257	0.003114533	0.002673458	0.00334986	0.003951308	0.003525654	0.003233131	0.00139729	0.001619673	0.001545981	0.002799907	0.001514766	0.002565981	0.00312757	0.001763598	0.002864159	0.001454393	0.001356682	0.001626589	0.001629112	0.001716449	0.001557757	0.001368318	0.000875701	0.001104533	0.001491589	0.001059766	0.003593738	0.003735234	0.003797243	0.003280421	0.002926402	0.00333771	0.00306743	0.003005467	0.003185	0.003796075
0	0.00243	0.00139	0	0.00142	0.00422	0	0.00137	0	0	0	0.00342	0.00552	0.00668	0.00562	0.00398	0	0	0.00206	0	0.001	0.00826	0	0.00285	0.00116	0	0.00471	0	0.00135	0	0	0	0	0	0	0	0.00133	0	0	0	0	0	0	0	0.00054	0	0	0	0	0.00126	0.00447	0.00169	0.00092	0.00116	0	0	0	0	0.00044	0.00113	0	0.00114	0.00031	0.0087	0	0.00368	0.02075	0.01653	0.0011	0.00124	0.00543	0.00068	0.00083	0.00871	0	0.00135	0	0	0	0	0	0.00189	0.00989	0.00402	0.00385	0.00115	0.0013	0.00399	0	0	0.00304	0	0.00259	0.00075	0.00261	0.00215	0.00086	0	0.0011	0.00068	0.00331	0.00221	0	0	0.00256	0.00261	0.00036	0.01	0.0106	0.00655	0.01953	0	0	0	0.00158	0	0.00913	0.00669	0	0	0	0	0.00316	0.00137	0	0.01639	0.00946	0.0055	0.00114	0.00569	0.00488	0.00064	0	0.00148	0.00382	0.00183	0.00312	0.00969	0	0	0	0.00091	0	0	0.00046	0.00072	0	0.00087	0.00284	0	0	0.00061	0	0	0	0	0	0	0	0.00192	0.00081	0	0	0	0	0.00291	0.00871	0.0021	0.01221	0.00631	0.00714	0
0.003154159	0.003137991	0.001365654	0.001930327	0.001818178	0.002973645	0.002203505	0.002515841	0.002243925	0.001393084	0.002023037	0.002811869	0.001609953	0.002314486	0.001706636	0.002433972	0.001623458	0.002090794	0.001615467	0.001868972	0.001699533	0.002896121	0.001788178	0.002593925	0.00128743	0.001996729	0.001496636	0.001938879	0.001898318	0.002373692	0.002158178	0.001491262	0.001090841	0.001690421	0.001002103	0.002070047	0.002029953	0.001642477	0.001509533	0.00143028	0.001416495	0.001441729	0.001406262	0.001466869	0.001319206	0.001644766	0.001536682	0.002359112	0.002135561	0.003432991	0.003750467	0.003110514	0.003295561	0.003383692	0.002390093	0.002240467	0.00159486	0.001541589	0.001872804	0.002626729	0.002265701	0.002576636	0.002298505	0.001160748	0.002916168	0.002778738	0.002375421	0.002703178	0.002606308	0.002958224	0.00319972	0.002312009	0.002391028	0.002418131	0.001594673	0.00190972	0.001675187	0.00109715	0.001856449	0.002624346	0.001503178	0.003340047	0.00268757	0.00279215	0.001671355	0.001527009	0.001208178	0.002356916	0.002708551	0.00143257	0.003560888	0.003154206	0.003365234	0.003286449	0.003384673	0.002996542	0.001429346	0.001941449	0.00198028	0.002079393	0.002842243	0.002272103	0.003025935	0.002754439	0.00294028	0.002803458	0.004144766	0.003039065	0.003035794	0.003242523	0.002938598	0.002013505	0.001341822	0.002226308	0.001399299	0.001581449	0.003104299	0.001778364	0.001889159	0.001578131	0.002364766	0.001785888	0.002176495	0.002247196	0.001091495	0.002604439	0.00281285	0.002739813	0.002803551	0.002990748	0.002367617	0.003390514	0.001891963	0.003316869	0.002719252	0.00364257	0.003114533	0.002673458	0.00334986	0.003951308	0.003525654	0.003233131	0.00139729	0.001619673	0.001545981	0.002799907	0.001514766	0.002565981	0.00312757	0.001763598	0.002864159	0.001454393	0.001356682	0.001626589	0.001629112	0.001716449	0.001557757	0.001368318	0.000875701	0.001104533	0.001491589	0.001059766	0.003593738	0.003735234	0.003797243	0.003280421	0.002926402	0.00333771	0.00306743	0.003005467	0.003185	0.003796075
0.00134	0	0.00831	0	0.00924	0.00195	0	0.00275	0	0.00154	0.00083	0.00028	0.00195	0.00204	0	0	0.00755	0	0.00247	0.00494	0.005	0	0.00132	0	0.00348	0.00938	0.01099	0.00164	0.01215	0.00794	0.00972	0.00642	0.00665	0.02128	0.00705	0.00408	0.00664	0.0067	0.00497	0.00581	0.0053	0.0112	0	0.00972	0.01075	0.00722	0.0098	0	0	0	0.00117	0	0.00092	0	0	0.00732	0.01179	0.0045	0.00354	0	0.00377	0	0.00685	0.00382	0.00158	0.00643	0.00415	0	0.00658	0.00995	0.00217	0.00205	0.00694	0.00245	0.00053	0.00189	0.0021	0.00358	0.00081	0.01478	0	0.01361	0.00405	0.00604	0	0.00538	0.00065	0	0	0.00155	0.00609	0	0	0.00299	0.0013	0	0.00172	0.00725	0.00549	0.00136	0.00661	0.00992	0	0	0	0.00131	0.00072	0.00351	0.00312	0.00393	0	0.00184	0.00527	0.00422	0.01053	0.00539	0	0.00335	0.00565	0.00433	0	0.00162	0.01158	0	0.00206	0	0.00258	0.0033	0.00152	0.00474	0.00244	0	0	0.00295	0.00254	0.00626	0.00078	0.00024	0	0	0	0	0	0.00557	0.00829	0.00217	0	0.00261	0.00081	0.00071	0.00356	0.01414	0.00999	0.0077	0.00668	0	0	0.00188	0.00478	0.00863	0.01454	0.01389	0	0	0	0.00146	0.00697	0	0.00209	0.00185	0	0.00489
0	0	0.00277	0	0.00355	0.00292	0.00186	0	0.00147	0	0.00333	0.00057	0.00065	0.00334	0.02247	0.00795	0.00453	0.00236	0.00865	0.00197	0.003	0	0.00484	0	0.00928	0.00391	0.00785	0.00164	0.01215	0	0.00278	0.00481	0.00739	0.00912	0.00282	0.00272	0.00531	0.00149	0.00358	0.00218	0.00455	0.00336	0.00895	0.00417	0.00753	0.00722	0.0101	0	0	0.01887	0.007	0.00369	0	0.00278	0	0	0.00393	0.00225	0.00265	0.00677	0.00755	0.00343	0.00498	0.0051	0.0079	0.01746	0	0.00413	0.01645	0.0199	0.00652	0.00753	0.0119	0.00221	0.00318	0.00162	0.00315	0.00238	0.00242	0	0.00389	0.00605	0.0018	0.00805	0.00385	0.00691	0.0013	0	0.01562	0.00155	0.00609	0	0	0	0	0.00072	0	0.00483	0.0022	0.01903	0.00165	0.00441	0	0	0	0	0	0.02737	0.02805	0.04063	0.03255	0	0.00158	0.00602	0.00842	0.00735	0.01826	0.00268	0.00439	0.01029	0	0	0.00526	0	0.00823	0	0.00258	0.0066	0.00229	0.00569	0.00488	0	0	0.01034	0.01103	0.00235	0.00468	0.0079	0	0	0	0	0.00169	0.00318	0.00184	0.00652	0	0.00783	0.00487	0.00283	0.0032	0.00922	0.00285	0.01138	0.01275	0.01531	0	0.00753	0.00319	0.00384	0.00646	0	0	0	0	0.00291	0.0453	0.01681	0.00488	0.00668	0.00923	0.00653
0.003154159	0.003137991	0.001365654	0.001930327	0.001818178	0.002973645	0.002203505	0.002515841	0.002243925	0.001393084	0.002023037	0.002811869	0.001609953	0.002314486	0.001706636	0.002433972	0.001623458	0.002090794	0.001615467	0.001868972	0.001699533	0.002896121	0.001788178	0.002593925	0.00128743	0.001996729	0.001496636	0.001938879	0.001898318	0.002373692	0.002158178	0.001491262	0.001090841	0.001690421	0.001002103	0.002070047	0.002029953	0.001642477	0.001509533	0.00143028	0.001416495	0.001441729	0.001406262	0.001466869	0.001319206	0.001644766	0.001536682	0.002359112	0.002135561	0.003432991	0.003750467	0.003110514	0.003295561	0.003383692	0.002390093	0.002240467	0.00159486	0.001541589	0.001872804	0.002626729	0.002265701	0.002576636	0.002298505	0.001160748	0.002916168	0.002778738	0.002375421	0.002703178	0.002606308	0.002958224	0.00319972	0.002312009	0.002391028	0.002418131	0.001594673	0.00190972	0.001675187	0.00109715	0.001856449	0.002624346	0.001503178	0.003340047	0.00268757	0.00279215	0.001671355	0.001527009	0.001208178	0.002356916	0.002708551	0.00143257	0.003560888	0.003154206	0.003365234	0.003286449	0.003384673	0.002996542	0.001429346	0.001941449	0.00198028	0.002079393	0.002842243	0.002272103	0.003025935	0.002754439	0.00294028	0.002803458	0.004144766	0.003039065	0.003035794	0.003242523	0.002938598	0.002013505	0.001341822	0.002226308	0.001399299	0.001581449	0.003104299	0.001778364	0.001889159	0.001578131	0.002364766	0.001785888	0.002176495	0.002247196	0.001091495	0.002604439	0.00281285	0.002739813	0.002803551	0.002990748	0.002367617	0.003390514	0.001891963	0.003316869	0.002719252	0.00364257	0.003114533	0.002673458	0.00334986	0.003951308	0.003525654	0.003233131	0.00139729	0.001619673	0.001545981	0.002799907	0.001514766	0.002565981	0.00312757	0.001763598	0.002864159	0.001454393	0.001356682	0.001626589	0.001629112	0.001716449	0.001557757	0.001368318	0.000875701	0.001104533	0.001491589	0.001059766	0.003593738	0.003735234	0.003797243	0.003280421	0.002926402	0.00333771	0.00306743	0.003005467	0.003185	0.003796075
